WindPRO Meteo Data Export version 7
Geographical Coordinates (WGS84):	Longitude: 	9.120000	Latitude: 	56.065548
Local Coordinates: (UTM (north)-WGS84 Zone: 32)	Easting: 	507471.46	Northing: 	6213381.43	EPSG: 32632
Description:	ERA5 (Gaussian Grid)_N56.065548_E009.12
User label:	
Date time format:	yyyy-MM-dd hh:mm
Decimal separator:	"."
Digit group separator:	","
Displacement height [m]:	0.0
All time stamps:	(UTC+01:00) Brussels, Copenhagen, Madrid, Paris
UTC offset [minutes]:	-60

StatusValues:
Ok	0
Disabled	1
Below limit	2
Above limit	4
Duplicate	8
Null value	16
Missing	32
Other error	128

Calibration factors: The files that windPRO imports from are assumed to hold calibrated data - from these it is often possible to see which logger calibration factors are used.
windPRO offer by import optional recalibration factors. Please note that although it is possible to have individual calibration factors for each signal type, only the scale and offset from the first file, from the first import filter, are shown below.
Additionally, if a signal is based on multiple channels, only the scale and offset of the first channel is exported.
Logger scale	#N/A
Logger offset	#N/A
Import scale	1	1							1	1							1	1	1	1									
Import offset	0	0							0	0							0	0	0	0									

Note that SampleStatus takes precedence over DataStatus which means that DataStatus is only relevant if SampleStatus is OK.

TimeStamp	MeanWindSpeedUID_10.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_10.0m|Wind direction|L0.00|U360.00	Comment_10.0m	TimeStampStatus_10.0m	SampleStatus_10.0m	DataStatus_MeanWindSpeedUID_10.0m	DataStatus_DirectionUID_10.0m	MeanWindSpeedUID_100.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_100.0m|Wind direction|L0.00|U360.00	Comment_100.0m	TimeStampStatus_100.0m	SampleStatus_100.0m	DataStatus_MeanWindSpeedUID_100.0m	DataStatus_DirectionUID_100.0m	TemperatureUID_2.0m|Temperature|L-50.00|U60.00	SolarRadiationUID_2.0m|Solar irradiation|L-10.00|U2000.00	StabilityUID_2.0m|Stability (1/L)	RelativeHumidityUID_2.0m|Relative humidity|L0.00|U100.00	Comment_2.0m	TimeStampStatus_2.0m	SampleStatus_2.0m	DataStatus_TemperatureUID_2.0m	DataStatus_SolarRadiationUID_2.0m	DataStatus_StabilityUID_2.0m	DataStatus_RelativeHumidityUID_2.0m	
	[m/s]	[Degrees]						[m/s]	[Degrees]						[Deg C]	[W/m²]	[1/m]	[%]							
2005-04-04 21:00	4.07	222.7		0	0	0	0	7.52	226.0		0	0	0	0	9.8	0.0000	0.007380	76.7		0	0	0	0	0	0
2005-04-04 22:00	4.07	234.4		0	0	0	0	6.81	237.5		0	0	0	0	8.6	0.0000	0.001706	86.1		0	0	0	0	0	0
2005-04-04 23:00	4.36	272.7		0	0	0	0	7.09	276.4		0	0	0	0	7.4	0.0000	0.005143	95.3		0	0	0	0	0	0
2005-04-05 00:00	4.37	295.1		0	0	0	0	7.14	297.9		0	0	0	0	6.5	0.0000	0.004996	92.7		0	0	0	0	0	0
2005-04-05 01:00	4.26	302.2		0	0	0	0	7.27	305.3		0	0	0	0	5.8	0.0000	0.011624	88.8		0	0	0	0	0	0
2005-04-05 02:00	3.60	290.5		0	0	0	0	6.44	294.4		0	0	0	0	4.9	0.0000	0.010102	86.9		0	0	0	0	0	0
2005-04-05 03:00	3.34	264.4		0	0	0	0	6.23	271.2		0	0	0	0	4.7	0.0000	0.007218	88.1		0	0	0	0	0	0
2005-04-05 04:00	4.05	249.8		0	0	0	0	7.21	254.7		0	0	0	0	4.4	0.0000	0.007581	90.0		0	0	0	0	0	0
2005-04-05 05:00	4.53	243.8		0	0	0	0	7.96	247.3		0	0	0	0	4.5	0.8000	0.009761	90.0		0	0	0	0	0	0
2005-04-05 06:00	4.67	233.1		0	0	0	0	8.41	236.8		0	0	0	0	4.1	57.1000	0.007696	93.2		0	0	0	0	0	0
2005-04-05 07:00	5.27	232.1		0	0	0	0	8.83	235.2		0	0	0	0	5.0	187.5200	0.000053	92.6		0	0	0	0	0	0
2005-04-05 08:00	6.71	238.8		0	0	0	0	10.15	239.1		0	0	0	0	6.0	245.9200	-0.001984	88.2		0	0	0	0	0	0
2005-04-05 09:00	7.53	245.9		0	0	0	0	11.02	245.5		0	0	0	0	7.0	411.7500	-0.003199	75.7		0	0	0	0	0	0
2005-04-05 10:00	8.16	244.8		0	0	0	0	11.51	244.7		0	0	0	0	7.6	445.2400	-0.006327	72.1		0	0	0	0	0	0
2005-04-05 11:00	8.27	246.9		0	0	0	0	11.53	247.1		0	0	0	0	8.4	488.4400	-0.006811	62.7		0	0	0	0	0	0
2005-04-05 12:00	8.72	247.0		0	0	0	0	12.16	246.9		0	0	0	0	8.7	535.5900	-0.007671	62.4		0	0	0	0	0	0
2005-04-05 13:00	8.83	246.7		0	0	0	0	12.39	246.6		0	0	0	0	8.7	487.4100	-0.008865	61.0		0	0	0	0	0	0
2005-04-05 14:00	7.98	241.6		0	0	0	0	11.35	242.2		0	0	0	0	7.6	407.9300	-0.009713	77.4		0	0	0	0	0	0
2005-04-05 15:00	7.96	241.5		0	0	0	0	11.26	242.1		0	0	0	0	8.1	334.6500	-0.004340	78.0		0	0	0	0	0	0
2005-04-05 16:00	7.67	244.3		0	0	0	0	11.22	245.1		0	0	0	0	7.3	201.8700	-0.003428	77.4		0	0	0	0	0	0
2005-04-05 17:00	7.73	247.4		0	0	0	0	11.41	248.0		0	0	0	0	6.8	118.9900	0.000444	77.8		0	0	0	0	0	0
2005-04-05 18:00	7.51	252.0		0	0	0	0	11.65	253.6		0	0	0	0	6.3	35.1600	0.002138	82.9		0	0	0	0	0	0
2005-04-05 19:00	6.78	255.0		0	0	0	0	10.88	256.6		0	0	0	0	5.8	0.1100	0.008411	82.8		0	0	0	0	0	0
2005-04-05 20:00	5.65	252.0		0	0	0	0	9.73	255.0		0	0	0	0	5.7	0.0000	0.010915	84.6		0	0	0	0	0	0
2005-04-05 21:00	5.30	248.0		0	0	0	0	9.34	251.8		0	0	0	0	5.2	0.0000	0.012885	89.4		0	0	0	0	0	0
2005-04-05 22:00	5.11	246.8		0	0	0	0	9.17	250.7		0	0	0	0	4.9	0.0000	0.016742	90.7		0	0	0	0	0	0
2005-04-05 23:00	4.98	250.4		0	0	0	0	8.93	254.1		0	0	0	0	4.4	0.0000	0.020292	92.6		0	0	0	0	0	0
2005-04-06 00:00	4.34	248.6		0	0	0	0	8.12	253.3		0	0	0	0	4.1	0.0000	0.027853	93.9		0	0	0	0	0	0
2005-04-06 01:00	3.69	240.8		0	0	0	0	7.40	247.8		0	0	0	0	3.8	0.0000	0.023661	94.5		0	0	0	0	0	0
2005-04-06 02:00	3.59	230.4		0	0	0	0	7.24	237.8		0	0	0	0	3.7	0.0000	0.017516	94.5		0	0	0	0	0	0
2005-04-06 03:00	3.72	222.2		0	0	0	0	7.33	229.5		0	0	0	0	3.5	0.0000	0.016888	94.5		0	0	0	0	0	0
2005-04-06 04:00	3.45	214.0		0	0	0	0	6.77	222.2		0	0	0	0	3.6	0.0000	0.011682	94.5		0	0	0	0	0	0
2005-04-06 05:00	3.36	199.3		0	0	0	0	6.57	209.6		0	0	0	0	3.6	1.1200	0.011497	94.5		0	0	0	0	0	0
2005-04-06 06:00	3.81	189.2		0	0	0	0	7.18	197.6		0	0	0	0	3.8	54.0800	0.005705	94.5		0	0	0	0	0	0
2005-04-06 07:00	4.42	185.4		0	0	0	0	7.68	193.2		0	0	0	0	4.6	162.0800	-0.000963	93.2		0	0	0	0	0	0
2005-04-06 08:00	6.27	190.0		0	0	0	0	8.75	190.6		0	0	0	0	5.9	257.9400	-0.003486	87.0		0	0	0	0	0	0
2005-04-06 09:00	7.06	191.0		0	0	0	0	10.03	192.6		0	0	0	0	7.2	320.0500	-0.004886	80.7		0	0	0	0	0	0
2005-04-06 10:00	7.61	195.1		0	0	0	0	10.71	195.8		0	0	0	0	8.0	433.8800	-0.007381	76.4		0	0	0	0	0	0
2005-04-06 11:00	8.09	201.3		0	0	0	0	11.37	202.2		0	0	0	0	9.1	404.3900	-0.008620	64.7		0	0	0	0	0	0
2005-04-06 12:00	8.24	199.3		0	0	0	0	11.65	200.0		0	0	0	0	9.4	225.0700	-0.005898	55.4		0	0	0	0	0	0
2005-04-06 13:00	9.61	203.3		0	0	0	0	13.84	203.5		0	0	0	0	9.1	234.3800	-0.003314	57.3		0	0	0	0	0	0
2005-04-06 14:00	8.12	196.6		0	0	0	0	11.99	197.6		0	0	0	0	9.2	227.0400	-0.002801	59.4		0	0	0	0	0	0
2005-04-06 15:00	8.87	191.7		0	0	0	0	12.96	192.5		0	0	0	0	9.5	192.5700	-0.001177	58.2		0	0	0	0	0	0
2005-04-06 16:00	7.47	186.0		0	0	0	0	11.39	187.5		0	0	0	0	9.6	106.1200	0.000321	58.7		0	0	0	0	0	0
2005-04-06 17:00	8.04	194.7		0	0	0	0	12.49	196.3		0	0	0	0	9.1	52.8200	0.002698	62.0		0	0	0	0	0	0
2005-04-06 18:00	7.47	198.2		0	0	0	0	11.98	199.9		0	0	0	0	7.9	15.9600	0.004816	73.2		0	0	0	0	0	0
2005-04-06 19:00	7.26	201.8		0	0	0	0	11.99	203.7		0	0	0	0	7.2	0.0400	0.006108	80.1		0	0	0	0	0	0
2005-04-06 20:00	7.49	201.3		0	0	0	0	12.30	203.5		0	0	0	0	6.7	0.0000	0.004825	86.5		0	0	0	0	0	0
2005-04-06 21:00	7.60	198.7		0	0	0	0	12.33	200.7		0	0	0	0	6.3	0.0000	0.004863	89.5		0	0	0	0	0	0
2005-04-06 22:00	7.20	197.4		0	0	0	0	11.71	199.8		0	0	0	0	6.3	0.0000	0.005061	90.8		0	0	0	0	0	0
2005-04-06 23:00	6.98	196.2		0	0	0	0	11.29	198.6		0	0	0	0	6.5	0.0000	0.004913	92.7		0	0	0	0	0	0
2005-04-07 00:00	6.27	200.0		0	0	0	0	10.26	202.9		0	0	0	0	6.7	0.0000	0.004844	92.1		0	0	0	0	0	0
2005-04-07 01:00	5.85	200.9		0	0	0	0	9.61	203.7		0	0	0	0	6.7	0.0000	0.006986	92.1		0	0	0	0	0	0
2005-04-07 02:00	5.45	195.9		0	0	0	0	9.35	199.5		0	0	0	0	6.6	0.0000	0.009133	91.4		0	0	0	0	0	0
2005-04-07 03:00	5.45	190.8		0	0	0	0	9.39	195.2		0	0	0	0	6.2	0.0000	0.004819	92.7		0	0	0	0	0	0
2005-04-07 04:00	5.74	192.1		0	0	0	0	9.51	195.6		0	0	0	0	6.5	0.0000	0.003388	92.0		0	0	0	0	0	0
2005-04-07 05:00	5.77	192.6		0	0	0	0	9.45	196.0		0	0	0	0	6.7	0.7100	0.003256	92.1		0	0	0	0	0	0
2005-04-07 06:00	5.89	191.0		0	0	0	0	9.64	194.6		0	0	0	0	6.6	21.6700	0.003304	92.0		0	0	0	0	0	0
2005-04-07 07:00	6.54	194.3		0	0	0	0	10.37	196.7		0	0	0	0	6.7	58.5200	0.002223	90.8		0	0	0	0	0	0
2005-04-07 08:00	5.91	193.9		0	0	0	0	9.69	196.7		0	0	0	0	6.9	95.8800	-0.001830	89.5		0	0	0	0	0	0
2005-04-07 09:00	6.04	193.8		0	0	0	0	9.51	197.3		0	0	0	0	7.0	298.7400	-0.004691	88.3		0	0	0	0	0	0
2005-04-07 10:00	7.06	213.5		0	0	0	0	10.20	214.6		0	0	0	0	7.0	502.3600	-0.008169	83.5		0	0	0	0	0	0
2005-04-07 11:00	7.65	229.6		0	0	0	0	10.74	229.2		0	0	0	0	8.6	483.3400	-0.016495	71.8		0	0	0	0	0	0
2005-04-07 12:00	7.45	229.7		0	0	0	0	10.34	229.8		0	0	0	0	8.3	496.9200	-0.013673	72.3		0	0	0	0	0	0
2005-04-07 13:00	7.15	227.5		0	0	0	0	9.74	227.5		0	0	0	0	7.2	547.7500	-0.016390	68.1		0	0	0	0	0	0
2005-04-07 14:00	7.00	224.9		0	0	0	0	9.66	225.1		0	0	0	0	7.7	493.3000	-0.021894	65.3		0	0	0	0	0	0
2005-04-07 15:00	6.97	219.8		0	0	0	0	9.69	219.7		0	0	0	0	6.5	329.1900	-0.010139	71.9		0	0	0	0	0	0
2005-04-07 16:00	6.44	215.8		0	0	0	0	8.88	215.4		0	0	0	0	5.7	209.9900	-0.017277	76.0		0	0	0	0	0	0
2005-04-07 17:00	5.44	209.1		0	0	0	0	7.92	209.5		0	0	0	0	5.3	78.5400	-0.005816	82.7		0	0	0	0	0	0
2005-04-07 18:00	5.25	226.0		0	0	0	0	8.77	228.2		0	0	0	0	4.5	19.9100	-0.000249	87.5		0	0	0	0	0	0
2005-04-07 19:00	6.26	247.5		0	0	0	0	9.77	249.1		0	0	0	0	3.8	0.2500	0.001729	92.5		0	0	0	0	0	0
2005-04-07 20:00	6.01	246.9		0	0	0	0	9.67	248.9		0	0	0	0	3.6	0.0000	0.010348	91.9		0	0	0	0	0	0
2005-04-07 21:00	4.74	230.7		0	0	0	0	8.30	234.5		0	0	0	0	3.5	0.0000	0.017513	88.6		0	0	0	0	0	0
2005-04-07 22:00	4.31	208.2		0	0	0	0	8.00	213.5		0	0	0	0	3.2	0.0000	0.007276	88.0		0	0	0	0	0	0
2005-04-07 23:00	4.70	197.2		0	0	0	0	8.43	202.3		0	0	0	0	3.5	0.0000	0.003174	88.6		0	0	0	0	0	0
2005-04-08 00:00	6.19	210.5		0	0	0	0	10.64	214.4		0	0	0	0	4.3	0.0000	0.004014	87.5		0	0	0	0	0	0
2005-04-08 01:00	6.93	218.3		0	0	0	0	11.55	221.2		0	0	0	0	4.6	0.0000	0.004299	87.5		0	0	0	0	0	0
2005-04-08 02:00	6.87	215.2		0	0	0	0	11.41	218.4		0	0	0	0	4.5	0.0000	0.005001	87.5		0	0	0	0	0	0
2005-04-08 03:00	6.72	212.1		0	0	0	0	11.23	216.0		0	0	0	0	4.4	0.0000	0.005913	86.8		0	0	0	0	0	0
2005-04-08 04:00	6.51	212.7		0	0	0	0	10.85	216.6		0	0	0	0	4.3	0.0000	0.007398	88.7		0	0	0	0	0	0
2005-04-08 05:00	6.23	217.5		0	0	0	0	10.14	220.4		0	0	0	0	4.4	1.1400	0.008255	90.6		0	0	0	0	0	0
2005-04-08 06:00	5.63	228.9		0	0	0	0	8.88	231.3		0	0	0	0	4.5	37.6900	0.013627	93.2		0	0	0	0	0	0
2005-04-08 07:00	4.38	244.8		0	0	0	0	6.84	248.8		0	0	0	0	4.4	98.4500	-0.002727	92.6		0	0	0	0	0	0
2005-04-08 08:00	4.21	264.1		0	0	0	0	6.06	267.6		0	0	0	0	4.6	206.3100	-0.014099	91.3		0	0	0	0	0	0
2005-04-08 09:00	4.49	272.3		0	0	0	0	6.00	273.0		0	0	0	0	5.4	314.7200	-0.026687	76.5		0	0	0	0	0	0
2005-04-08 10:00	4.74	268.6		0	0	0	0	6.33	268.6		0	0	0	0	6.3	373.1000	-0.024298	69.9		0	0	0	0	0	0
2005-04-08 11:00	5.48	271.5		0	0	0	0	7.37	272.3		0	0	0	0	7.0	481.5300	-0.016174	67.1		0	0	0	0	0	0
2005-04-08 12:00	5.67	270.6		0	0	0	0	7.64	271.2		0	0	0	0	7.2	382.2000	-0.026603	68.6		0	0	0	0	0	0
2005-04-08 13:00	5.46	265.7		0	0	0	0	7.30	266.3		0	0	0	0	7.4	514.3800	-0.020687	71.1		0	0	0	0	0	0
2005-04-08 14:00	5.73	262.7		0	0	0	0	7.70	262.3		0	0	0	0	8.0	434.4200	-0.016024	71.7		0	0	0	0	0	0
2005-04-08 15:00	6.39	269.8		0	0	0	0	8.85	270.3		0	0	0	0	7.7	334.6500	-0.013907	72.7		0	0	0	0	0	0
2005-04-08 16:00	5.41	271.4		0	0	0	0	7.45	272.7		0	0	0	0	7.2	242.1200	-0.008561	76.8		0	0	0	0	0	0
2005-04-08 17:00	5.91	286.5		0	0	0	0	8.43	288.3		0	0	0	0	6.4	162.5100	-0.004192	80.6		0	0	0	0	0	0
2005-04-08 18:00	5.37	289.1		0	0	0	0	8.02	291.8		0	0	0	0	5.4	44.6400	-0.000522	82.2		0	0	0	0	0	0
2005-04-08 19:00	5.58	293.2		0	0	0	0	8.83	296.5		0	0	0	0	4.5	0.6600	0.005542	79.2		0	0	0	0	0	0
2005-04-08 20:00	5.41	291.7		0	0	0	0	8.91	295.6		0	0	0	0	4.0	0.0000	0.004309	77.9		0	0	0	0	0	0
2005-04-08 21:00	5.59	292.2		0	0	0	0	9.24	296.1		0	0	0	0	3.6	0.0000	0.007394	77.3		0	0	0	0	0	0
2005-04-08 22:00	5.55	290.6		0	0	0	0	9.39	295.0		0	0	0	0	3.1	0.0000	0.007124	78.4		0	0	0	0	0	0
2005-04-08 23:00	5.63	295.7		0	0	0	0	9.72	299.7		0	0	0	0	2.4	0.0000	0.007637	80.0		0	0	0	0	0	0
2005-04-09 00:00	5.16	289.4		0	0	0	0	9.07	294.6		0	0	0	0	2.3	0.0000	0.009992	81.2		0	0	0	0	0	0
2005-04-09 01:00	5.29	285.5		0	0	0	0	9.27	290.5		0	0	0	0	1.9	0.0000	0.007092	83.5		0	0	0	0	0	0
2005-04-09 02:00	5.84	287.7		0	0	0	0	9.78	291.5		0	0	0	0	1.8	0.0000	0.007854	83.5		0	0	0	0	0	0
2005-04-09 03:00	5.83	288.8		0	0	0	0	9.89	292.7		0	0	0	0	1.7	0.0000	0.010113	84.7		0	0	0	0	0	0
2005-04-09 04:00	5.59	286.9		0	0	0	0	9.71	291.0		0	0	0	0	1.8	0.0000	0.010642	84.1		0	0	0	0	0	0
2005-04-09 05:00	5.09	282.1		0	0	0	0	9.04	287.6		0	0	0	0	1.8	3.0200	0.008623	84.7		0	0	0	0	0	0
2005-04-09 06:00	4.74	276.9		0	0	0	0	8.61	284.0		0	0	0	0	2.0	52.2300	0.006287	82.9		0	0	0	0	0	0
2005-04-09 07:00	4.86	274.9		0	0	0	0	8.37	281.5		0	0	0	0	2.6	208.6000	-0.001650	78.9		0	0	0	0	0	0
2005-04-09 08:00	6.29	282.1		0	0	0	0	9.05	284.4		0	0	0	0	3.3	354.6800	-0.005628	73.4		0	0	0	0	0	0
2005-04-09 09:00	7.29	284.8		0	0	0	0	10.17	285.9		0	0	0	0	4.1	433.4800	-0.008858	66.4		0	0	0	0	0	0
2005-04-09 10:00	7.35	278.9		0	0	0	0	10.25	280.6		0	0	0	0	4.4	458.2200	-0.010520	64.1		0	0	0	0	0	0
2005-04-09 11:00	6.17	265.3		0	0	0	0	8.40	266.3		0	0	0	0	4.3	603.0000	-0.017325	73.1		0	0	0	0	0	0
2005-04-09 12:00	6.54	258.7		0	0	0	0	8.84	259.5		0	0	0	0	5.3	599.5900	-0.019023	70.2		0	0	0	0	0	0
2005-04-09 13:00	6.80	255.4		0	0	0	0	9.19	256.4		0	0	0	0	5.5	561.8300	-0.017550	67.7		0	0	0	0	0	0
2005-04-09 14:00	6.67	255.4		0	0	0	0	9.02	256.1		0	0	0	0	5.3	511.6800	-0.016915	69.7		0	0	0	0	0	0
2005-04-09 15:00	6.46	258.3		0	0	0	0	8.72	259.3		0	0	0	0	5.0	414.2800	-0.015818	71.1		0	0	0	0	0	0
2005-04-09 16:00	6.00	261.2		0	0	0	0	8.17	262.4		0	0	0	0	4.8	272.6800	-0.011535	71.1		0	0	0	0	0	0
2005-04-09 17:00	5.67	264.3		0	0	0	0	7.83	265.7		0	0	0	0	4.4	152.0000	-0.007411	71.5		0	0	0	0	0	0
2005-04-09 18:00	5.02	264.3		0	0	0	0	7.21	266.3		0	0	0	0	3.8	52.7300	-0.004993	70.9		0	0	0	0	0	0
2005-04-09 19:00	3.72	255.8		0	0	0	0	6.21	260.6		0	0	0	0	2.9	1.0300	0.060004	71.8		0	0	0	0	0	0
2005-04-09 20:00	2.99	245.0		0	0	0	0	6.20	255.4		0	0	0	0	2.3	0.0000	0.067893	74.3		0	0	0	0	0	0
2005-04-09 21:00	2.69	235.9		0	0	0	0	5.98	250.4		0	0	0	0	1.3	0.0000	0.071224	78.7		0	0	0	0	0	0
2005-04-09 22:00	2.56	224.9		0	0	0	0	5.72	241.6		0	0	0	0	1.0	0.0000	0.067652	79.8		0	0	0	0	0	0
2005-04-09 23:00	2.56	215.7		0	0	0	0	5.76	231.6		0	0	0	0	0.8	0.0000	0.050019	87.8		0	0	0	0	0	0
2005-04-10 00:00	2.64	212.2		0	0	0	0	5.85	227.1		0	0	0	0	0.5	0.0000	0.046306	87.7		0	0	0	0	0	0
2005-04-10 01:00	2.64	209.7		0	0	0	0	6.12	224.8		0	0	0	0	0.5	0.0000	0.035431	86.4		0	0	0	0	0	0
2005-04-10 02:00	2.88	208.4		0	0	0	0	6.42	221.5		0	0	0	0	0.2	0.0000	0.025330	87.7		0	0	0	0	0	0
2005-04-10 03:00	3.02	209.6		0	0	0	0	6.32	220.6		0	0	0	0	0.3	0.0000	0.019408	89.7		0	0	0	0	0	0
2005-04-10 04:00	3.15	203.4		0	0	0	0	6.43	212.6		0	0	0	0	0.9	0.0000	0.012824	91.0		0	0	0	0	0	0
2005-04-10 05:00	3.58	201.9		0	0	0	0	6.62	209.4		0	0	0	0	1.8	1.2400	0.008828	91.1		0	0	0	0	0	0
2005-04-10 06:00	3.68	197.6		0	0	0	0	6.67	204.7		0	0	0	0	2.4	15.2900	0.001713	92.4		0	0	0	0	0	0
2005-04-10 07:00	4.27	190.2		0	0	0	0	7.40	199.5		0	0	0	0	3.0	48.6600	-0.001302	93.8		0	0	0	0	0	0
2005-04-10 08:00	4.00	193.2		0	0	0	0	7.23	203.2		0	0	0	0	3.8	112.4300	-0.004996	94.5		0	0	0	0	0	0
2005-04-10 09:00	4.78	214.3		0	0	0	0	6.62	214.6		0	0	0	0	5.7	136.9400	-0.004552	91.3		0	0	0	0	0	0
2005-04-10 10:00	4.47	224.9		0	0	0	0	6.60	227.1		0	0	0	0	6.2	173.3300	-0.007888	95.9		0	0	0	0	0	0
2005-04-10 11:00	2.85	231.4		0	0	0	0	4.12	235.2		0	0	0	0	6.3	192.4300	-0.016862	87.0		0	0	0	0	0	0
2005-04-10 12:00	3.29	262.2		0	0	0	0	4.68	266.3		0	0	0	0	7.0	364.8900	-0.036447	94.6		0	0	0	0	0	0
2005-04-10 13:00	3.87	278.3		0	0	0	0	5.24	280.2		0	0	0	0	8.3	471.3200	-0.025040	94.7		0	0	0	0	0	0
2005-04-10 14:00	4.40	288.2		0	0	0	0	5.91	289.4		0	0	0	0	8.9	492.5000	-0.022813	88.5		0	0	0	0	0	0
2005-04-10 15:00	5.37	290.6		0	0	0	0	7.27	292.2		0	0	0	0	9.2	383.9300	-0.012389	76.6		0	0	0	0	0	0
2005-04-10 16:00	5.68	292.3		0	0	0	0	7.87	293.1		0	0	0	0	8.6	304.0400	-0.011740	70.8		0	0	0	0	0	0
2005-04-10 17:00	5.50	288.7		0	0	0	0	7.79	289.7		0	0	0	0	8.6	165.3700	-0.007894	68.8		0	0	0	0	0	0
2005-04-10 18:00	4.71	280.3		0	0	0	0	7.16	281.8		0	0	0	0	7.8	59.3600	0.007771	77.4		0	0	0	0	0	0
2005-04-10 19:00	3.82	265.0		0	0	0	0	7.00	270.1		0	0	0	0	6.4	1.1900	0.013159	85.8		0	0	0	0	0	0
2005-04-10 20:00	4.01	255.9		0	0	0	0	7.40	262.6		0	0	0	0	5.4	0.0000	0.010148	91.3		0	0	0	0	0	0
2005-04-10 21:00	4.31	251.4		0	0	0	0	7.75	257.3		0	0	0	0	5.1	0.0000	0.008779	95.9		0	0	0	0	0	0
2005-04-10 22:00	4.62	244.6		0	0	0	0	8.16	250.0		0	0	0	0	5.3	0.0000	0.010825	94.6		0	0	0	0	0	0
2005-04-10 23:00	5.45	243.7		0	0	0	0	9.66	247.3		0	0	0	0	5.3	0.0000	0.004210	92.6		0	0	0	0	0	0
2005-04-11 00:00	6.09	242.4		0	0	0	0	10.36	245.4		0	0	0	0	6.1	0.0000	0.003104	90.1		0	0	0	0	0	0
2005-04-11 01:00	6.39	242.5		0	0	0	0	10.63	245.7		0	0	0	0	6.6	0.0000	0.003196	87.7		0	0	0	0	0	0
2005-04-11 02:00	6.42	245.9		0	0	0	0	10.72	249.4		0	0	0	0	6.8	0.0000	0.003432	89.5		0	0	0	0	0	0
2005-04-11 03:00	6.05	249.6		0	0	0	0	10.14	253.8		0	0	0	0	7.2	0.0000	0.003267	89.0		0	0	0	0	0	0
2005-04-11 04:00	5.86	253.2		0	0	0	0	9.86	257.5		0	0	0	0	7.4	0.0000	0.003964	87.1		0	0	0	0	0	0
2005-04-11 05:00	5.53	256.5		0	0	0	0	9.47	261.5		0	0	0	0	7.3	4.1600	0.007919	88.3		0	0	0	0	0	0
2005-04-11 06:00	5.19	257.0		0	0	0	0	9.22	262.9		0	0	0	0	7.2	61.1700	0.007353	88.3		0	0	0	0	0	0
2005-04-11 07:00	5.34	257.4		0	0	0	0	9.07	263.1		0	0	0	0	7.8	162.3500	-0.001065	86.6		0	0	0	0	0	0
2005-04-11 08:00	5.48	255.0		0	0	0	0	8.81	259.5		0	0	0	0	8.7	274.2800	-0.006259	84.3		0	0	0	0	0	0
2005-04-11 09:00	6.14	262.1		0	0	0	0	8.80	263.7		0	0	0	0	10.3	454.1700	-0.011049	78.9		0	0	0	0	0	0
2005-04-11 10:00	6.59	268.2		0	0	0	0	9.14	269.4		0	0	0	0	11.2	541.4900	-0.014632	78.5		0	0	0	0	0	0
2005-04-11 11:00	7.20	279.0		0	0	0	0	9.73	279.0		0	0	0	0	12.4	603.3600	-0.016060	73.5		0	0	0	0	0	0
2005-04-11 12:00	6.60	274.1		0	0	0	0	8.82	274.0		0	0	0	0	13.1	617.0500	-0.017400	71.7		0	0	0	0	0	0
2005-04-11 13:00	6.39	268.0		0	0	0	0	8.53	268.1		0	0	0	0	13.5	599.7500	-0.022981	70.8		0	0	0	0	0	0
2005-04-11 14:00	6.24	264.6		0	0	0	0	8.34	264.7		0	0	0	0	13.3	525.3900	-0.021922	72.7		0	0	0	0	0	0
2005-04-11 15:00	5.86	259.8		0	0	0	0	7.90	260.4		0	0	0	0	13.1	415.5400	-0.019658	73.2		0	0	0	0	0	0
2005-04-11 16:00	5.96	255.8		0	0	0	0	8.13	256.3		0	0	0	0	12.3	308.8700	-0.014637	74.5		0	0	0	0	0	0
2005-04-11 17:00	5.86	252.7		0	0	0	0	8.19	253.6		0	0	0	0	11.7	178.1900	-0.009184	74.9		0	0	0	0	0	0
2005-04-11 18:00	5.55	249.5		0	0	0	0	8.17	250.5		0	0	0	0	10.3	63.2200	-0.000982	78.9		0	0	0	0	0	0
2005-04-11 19:00	5.10	250.8		0	0	0	0	8.56	253.7		0	0	0	0	8.5	1.9600	0.013157	83.1		0	0	0	0	0	0
2005-04-11 20:00	4.57	247.8		0	0	0	0	8.34	252.5		0	0	0	0	7.4	0.0000	0.015528	85.9		0	0	0	0	0	0
2005-04-11 21:00	4.44	240.6		0	0	0	0	8.30	246.2		0	0	0	0	6.3	0.0000	0.014578	90.8		0	0	0	0	0	0
2005-04-11 22:00	4.48	236.7		0	0	0	0	8.45	242.3		0	0	0	0	5.8	0.0000	0.014967	92.0		0	0	0	0	0	0
2005-04-11 23:00	4.94	235.0		0	0	0	0	9.16	240.2		0	0	0	0	5.0	0.0000	0.017587	93.2		0	0	0	0	0	0
2005-04-12 00:00	4.94	237.0		0	0	0	0	9.20	241.7		0	0	0	0	4.8	0.0000	0.020262	93.9		0	0	0	0	0	0
2005-04-12 01:00	4.80	238.8		0	0	0	0	9.10	244.3		0	0	0	0	4.4	0.0000	0.021451	93.9		0	0	0	0	0	0
2005-04-12 02:00	4.72	236.2		0	0	0	0	9.05	242.2		0	0	0	0	4.3	0.0000	0.019504	93.9		0	0	0	0	0	0
